"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US29187","St. Francois County, Missouri","66653","*****","*****","null",
"0500000US29189","St. Louis County, Missouri","996179","*****","*****","null",
"0500000US29195","Saline County, Missouri","22932","*****","*****","null",
"0500000US29197","Schuyler County, Missouri","4550","*****","*****","null",
"0500000US29199","Scotland County, Missouri","4923","*****","*****","null",
"0500000US29201","Scott County, Missouri","38538","*****","*****","null",
"0500000US29203","Shannon County, Missouri","8207","*****","*****","null",
"0500000US29205","Shelby County, Missouri","5975","*****","*****","null",
"0500000US29207","Stoddard County, Missouri","29255","*****","*****","null",
"0500000US29209","Stone County, Missouri","31875","*****","*****","null",
"0500000US29211","Sullivan County, Missouri","6163","*****","*****","null",
"0500000US29213","Taney County, Missouri","55563","*****","*****","null",
"0500000US29215","Texas County, Missouri","25518","*****","*****","null",
"0500000US29217","Vernon County, Missouri","20560","*****","*****","null",
"0500000US29219","Warren County, Missouri","35090","*****","*****","null",
"0500000US29221","Washington County, Missouri","24819","*****","*****","null",
"0500000US29223","Wayne County, Missouri","13058","*****","*****","null",
"0500000US29225","Webster County, Missouri","39127","*****","*****","null",
"0500000US29227","Worth County, Missouri","2001","*****","*****","null",
"0500000US29229","Wright County, Missouri","18256","*****","*****","null",
"0500000US29510","St. Louis city, Missouri","304709","*****","*****","null",
"0500000US30001","Beaverhead County, Montana","9454","*****","*****","null",
"0500000US30003","Big Horn County, Montana","13302","*****","*****","null",
"0500000US30005","Blaine County, Montana","6698","*****","*****","null",
"0500000US30007","Broadwater County, Montana","6080","*****","*****","null",
"0500000US30009","Carbon County, Montana","10689","*****","*****","null",
"0500000US30011","Carter County, Montana","1305","135","null","null",
"0500000US30013","Cascade County, Montana","81576","*****","*****","null",
"0500000US30015","Chouteau County, Montana","5731","*****","*****","null",
"0500000US30017","Custer County, Montana","11563","*****","*****","null",
"0500000US30019","Daniels County, Montana","1705","160","null","null",
"0500000US30021","Dawson County, Montana","8824","*****","*****","null",
"0500000US30023","Deer Lodge County, Montana","9153","*****","*****","null",
"0500000US30025","Fallon County, Montana","2975","196","null","null",
"0500000US30027","Fergus County, Montana","11167","*****","*****","null",
"0500000US30029","Flathead County, Montana","102001","*****","*****","null",
"0500000US30031","Gallatin County, Montana","111401","*****","*****","null",
"0500000US30033","Garfield County, Montana","1051","150","null","null",
"0500000US30035","Glacier County, Montana","13706","*****","*****","null",
"0500000US30037","Golden Valley County, Montana","814","120","null","null",
"0500000US30039","Granite County, Montana","3325","*****","*****","null",
"0500000US30041","Hill County, Montana","16422","*****","*****","null",
"0500000US30043","Jefferson County, Montana","12069","*****","*****","null",
"0500000US30045","Judith Basin County, Montana","1968","*****","*****","null",
"0500000US30047","Lake County, Montana","30383","*****","*****","null",
"0500000US30049","Lewis and Clark County, Montana","68714","*****","*****","null",
"0500000US30051","Liberty County, Montana","2455","186","null","null",
"0500000US30053","Lincoln County, Montana","19845","*****","*****","null",
"0500000US30055","McCone County, Montana","1826","163","null","null",
"0500000US30057","Madison County, Montana","8530","*****","*****","null",
"0500000US30059","Meagher County, Montana","1795","186","null","null",
"0500000US30061","Mineral County, Montana","4330","*****","*****","null",
"0500000US30063","Missoula County, Montana","119062","*****","*****","null",
"0500000US30065","Musselshell County, Montana","4682","174","null","null",
"0500000US30067","Park County, Montana","16513","*****","*****","null",
"0500000US30069","Petroleum County, Montana","464","102","null","null",
"0500000US30071","Phillips County, Montana","4032","*****","*****","null",
"0500000US30073","Pondera County, Montana","5911","*****","*****","null",
"0500000US30075","Powder River County, Montana","1634","135","null","null",
"0500000US30077","Powell County, Montana","6843","*****","*****","null",
"0500000US30079","Prairie County, Montana","1162","143","null","null",
"0500000US30081","Ravalli County, Montana","43424","*****","*****","null",
"0500000US30083","Richland County, Montana","11097","*****","*****","null",
"0500000US30085","Roosevelt County, Montana","11091","*****","*****","null",
"0500000US30087","Rosebud County, Montana","9065","*****","*****","null",
"0500000US30089","Sanders County, Montana","11804","*****","*****","null",
"0500000US30091","Sheridan County, Montana","3389","160","null","null",
"0500000US30093","Silver Bow County, Montana","34895","*****","*****","null",
"0500000US30095","Stillwater County, Montana","9562","*****","*****","null",
"0500000US30097","Sweet Grass County, Montana","3676","*****","*****","null",
"0500000US30099","Teton County, Montana","6127","*****","*****","null",
"0500000US30101","Toole County, Montana","4812","*****","*****","null",
"0500000US30103","Treasure County, Montana","614","82","null","null",
"0500000US30105","Valley County, Montana","7424","*****","*****","null",
"0500000US30107","Wheatland County, Montana","2138","*****","*****","null",
"0500000US30109","Wibaux County, Montana","1037","183","null","null",
"0500000US30111","Yellowstone County, Montana","160390","*****","*****","null",
"0500000US31001","Adams County, Nebraska","31541","*****","*****","null",
"0500000US31003","Antelope County, Nebraska","6315","*****","*****","null",
"0500000US31005","Arthur County, Nebraska","439","78","null","null",
"0500000US31007","Banner County, Nebraska","645","83","null","null",
"0500000US31009","Blaine County, Nebraska","467","79","null","null",
"0500000US31011","Boone County, Nebraska","5228","*****","*****","null",
"0500000US31013","Box Butte County, Nebraska","10845","*****","*****","null",
"0500000US31015","Boyd County, Nebraska","1882","127","null","null",
"0500000US31017","Brown County, Nebraska","2887","143","null","null",
"0500000US31019","Buffalo County, Nebraska","49594","*****","*****","null",
"0500000US31021","Burt County, Nebraska","6503","*****","*****","null",
"0500000US31023","Butler County, Nebraska","7997","*****","*****","null",
"0500000US31025","Cass County, Nebraska","26022","*****","*****","null",
"0500000US31027","Cedar County, Nebraska","8483","*****","*****","null",
"0500000US31029","Chase County, Nebraska","3707","189","null","null",
"0500000US31031","Cherry County, Nebraska","5801","*****","*****","null",
"0500000US31033","Cheyenne County, Nebraska","9428","*****","*****","null",
"0500000US31035","Clay County, Nebraska","6193","*****","*****","null",
"0500000US31037","Colfax County, Nebraska","10681","*****","*****","null",
"0500000US31039","Cuming County, Nebraska","8882","*****","*****","null",
"0500000US31041","Custer County, Nebraska","10788","*****","*****","null",
"0500000US31043","Dakota County, Nebraska","20124","*****","*****","null",
"0500000US31045","Dawes County, Nebraska","8685","*****","*****","null",
"0500000US31047","Dawson County, Nebraska","23638","*****","*****","null",
"0500000US31049","Deuel County, Nebraska","1770","143","null","null",
"0500000US31051","Dixon County, Nebraska","5682","*****","*****","null",
"0500000US31053","Dodge County, Nebraska","36565","*****","*****","null",
"0500000US31055","Douglas County, Nebraska","565739","*****","*****","null",
"0500000US31057","Dundy County, Nebraska","1928","189","null","null",
"0500000US31059","Fillmore County, Nebraska","5542","*****","*****","null",
"0500000US31061","Franklin County, Nebraska","2970","*****","*****","null",
"0500000US31063","Frontier County, Nebraska","2636","78","null","null",
"0500000US31065","Furnas County, Nebraska","4712","*****","*****","null",
"0500000US31067","Gage County, Nebraska","21548","*****","*****","null",
"0500000US31069","Garden County, Nebraska","1916","137","null","null",
"0500000US31071","Garfield County, Nebraska","2081","99","null","null",
"0500000US31073","Gosper County, Nebraska","2001","*****","*****","null",
"0500000US31075","Grant County, Nebraska","691","69","null","null",
"0500000US31077","Greeley County, Nebraska","2361","*****","*****","null",
"0500000US31079","Hall County, Nebraska","61338","*****","*****","null",
"0500000US31081","Hamilton County, Nebraska","9219","*****","*****","null",
"0500000US31083","Harlan County, Nebraska","3380","*****","*****","null",
"0500000US31085","Hayes County, Nebraska","889","78","null","null",
"0500000US31087","Hitchcock County, Nebraska","2788","*****","*****","null",
"0500000US31089","Holt County, Nebraska","10123","*****","*****","null",
"0500000US31091","Hooker County, Nebraska","741","96","null","null",
"0500000US31093","Howard County, Nebraska","6428","*****","*****","null",
"0500000US31095","Jefferson County, Nebraska","7102","*****","*****","null",
"0500000US31097","Johnson County, Nebraska","5118","*****","*****","null",
"0500000US31099","Kearney County, Nebraska","6588","*****","*****","null",
"0500000US31101","Keith County, Nebraska","8048","*****","*****","null",
"0500000US31103","Keya Paha County, Nebraska","875","143","null","null",
"0500000US31105","Kimball County, Nebraska","3576","*****","*****","null",
"0500000US31107","Knox County, Nebraska","8400","*****","*****","null",
"0500000US31109","Lancaster County, Nebraska","315976","*****","*****","null",
"0500000US31111","Lincoln County, Nebraska","35042","*****","*****","null",
"0500000US31113","Logan County, Nebraska","896","105","null","null",
"0500000US31115","Loup County, Nebraska","690","87","null","null",
"0500000US31117","McPherson County, Nebraska","420","78","null","null",
"0500000US31119","Madison County, Nebraska","35023","*****","*****","null",
"0500000US31121","Merrick County, Nebraska","7826","*****","*****","null",
"0500000US31123","Morrill County, Nebraska","4711","*****","*****","null",
"0500000US31125","Nance County, Nebraska","3525","*****","*****","null",
"0500000US31127","Nemaha County, Nebraska","6978","*****","*****","null",
"0500000US31129","Nuckolls County, Nebraska","4204","*****","*****","null",
"0500000US31131","Otoe County, Nebraska","15965","*****","*****","null",
"0500000US31133","Pawnee County, Nebraska","2640","*****","*****","null",
"0500000US31135","Perkins County, Nebraska","2889","*****","*****","null",
"0500000US31137","Phelps County, Nebraska","9050","*****","*****","null",
"0500000US31139","Pierce County, Nebraska","7132","*****","*****","null",
"0500000US31141","Platte County, Nebraska","33250","*****","*****","null",
"0500000US31143","Polk County, Nebraska","5208","*****","*****","null",
"0500000US31145","Red Willow County, Nebraska","10725","*****","*****","null",
"0500000US31147","Richardson County, Nebraska","7913","*****","*****","null",
"0500000US31149","Rock County, Nebraska","1430","127","null","null",
"0500000US31151","Saline County, Nebraska","14221","*****","*****","null",
"0500000US31153","Sarpy County, Nebraska","183956","*****","*****","null",
"0500000US31155","Saunders County, Nebraska","21356","*****","*****","null",
"0500000US31157","Scotts Bluff County, Nebraska","35884","*****","*****","null",
"0500000US31159","Seward County, Nebraska","17217","*****","*****","null",
"0500000US31161","Sheridan County, Nebraska","5215","*****","*****","null",
"0500000US31163","Sherman County, Nebraska","3015","*****","*****","null",
"0500000US31165","Sioux County, Nebraska","1298","83","null","null",
"0500000US31167","Stanton County, Nebraska","5946","*****","*****","null",
"0500000US31169","Thayer County, Nebraska","5000","*****","*****","null",
"0500000US31171","Thomas County, Nebraska","586","77","null","null",
"0500000US31173","Thurston County, Nebraska","7218","*****","*****","null",
"0500000US31175","Valley County, Nebraska","4100","87","null","null",
"0500000US31177","Washington County, Nebraska","20546","*****","*****","null",
"0500000US31179","Wayne County, Nebraska","9388","*****","*****","null",
"0500000US31181","Webster County, Nebraska","3497","*****","*****","null",
"0500000US31183","Wheeler County, Nebraska","689","99","null","null",
"0500000US31185","York County, Nebraska","13671","*****","*****","null",
"0500000US32001","Churchill County, Nevada","24606","*****","*****","null",
"0500000US32003","Clark County, Nevada","2228866","*****","*****","null",
"0500000US32005","Douglas County, Nevada","48486","*****","*****","null",
"0500000US32007","Elko County, Nevada","52537","*****","*****","null",
"0500000US32009","Esmeralda County, Nevada","1030","246","null","null",
"0500000US32011","Eureka County, Nevada","1839","246","null","null",
"0500000US32013","Humboldt County, Nevada","16834","*****","*****","null",
"0500000US32015","Lander County, Nevada","5565","*****","*****","null",
"0500000US32017","Lincoln County, Nevada","5177","*****","*****","null",
"0500000US32019","Lyon County, Nevada","55667","*****","*****","null",
"0500000US32021","Mineral County, Nevada","4487","*****","*****","null",
"0500000US32023","Nye County, Nevada","45514","*****","*****","null",
"0500000US32027","Pershing County, Nevada","6591","*****","*****","null",
"0500000US32029","Storey County, Nevada","4086","*****","*****","null",
"0500000US32031","Washoe County, Nevada","464182","*****","*****","null",
"0500000US32033","White Pine County, Nevada","9570","*****","*****","null",
"0500000US32510","Carson City, Nevada","55244","*****","*****","null",
"0500000US33001","Belknap County, New Hampshire","61174","*****","*****","null",
"0500000US33003","Carroll County, New Hampshire","48461","*****","*****","null",
"0500000US33005","Cheshire County, New Hampshire","76040","*****","*****","null",
"0500000US33007","Coos County, New Hampshire","31486","*****","*****","null",
"0500000US33009","Grafton County, New Hampshire","90331","*****","*****","null",
"0500000US33011","Hillsborough County, New Hampshire","415305","*****","*****","null",
"0500000US33013","Merrimack County, New Hampshire","150902","*****","*****","null",
"0500000US33015","Rockingham County, New Hampshire","308211","*****","*****","null",
"0500000US33017","Strafford County, New Hampshire","130161","*****","*****","null",
"0500000US33019","Sullivan County, New Hampshire","43173","*****","*****","null",
"0500000US34001","Atlantic County, New Jersey","264650","*****","*****","null",
"0500000US34003","Bergen County, New Jersey","931275","*****","*****","null",
"0500000US34005","Burlington County, New Jersey","446301","*****","*****","null",
"0500000US34007","Camden County, New Jersey","506721","*****","*****","null",
"0500000US34009","Cape May County, New Jersey","92701","*****","*****","null",
"0500000US34011","Cumberland County, New Jersey","150085","*****","*****","null",
"0500000US34013","Essex County, New Jersey","798698","*****","*****","null",
"0500000US34015","Gloucester County, New Jersey","291745","*****","*****","null",
"0500000US34017","Hudson County, New Jersey","671923","*****","*****","null",
"0500000US34019","Hunterdon County, New Jersey","125063","*****","*****","null",
"0500000US34021","Mercer County, New Jersey","368085","*****","*****","null",
"0500000US34023","Middlesex County, New Jersey","825015","*****","*****","null",
"0500000US34025","Monmouth County, New Jersey","620821","*****","*****","null",
"0500000US34027","Morris County, New Jersey","492715","*****","*****","null",
"0500000US34029","Ocean County, New Jersey","602018","*****","*****","null",
"0500000US34031","Passaic County, New Jersey","502763","*****","*****","null",
"0500000US34033","Salem County, New Jersey","62754","*****","*****","null",
"0500000US34035","Somerset County, New Jersey","330151","*****","*****","null",
"0500000US34037","Sussex County, New Jersey","140996","*****","*****","null",
"0500000US34039","Union County, New Jersey","555208","*****","*****","null",
"0500000US34041","Warren County, New Jersey","105730","*****","*****","null",
"0500000US35001","Bernalillo County, New Mexico","679037","*****","*****","null",
"0500000US35003","Catron County, New Mexico","3547","*****","*****","null",
"0500000US35005","Chaves County, New Mexico","64912","*****","*****","null",
"0500000US35006","Cibola County, New Mexico","26763","*****","*****","null",
"0500000US35007","Colfax County, New Mexico","12106","*****","*****","null",
"0500000US35009","Curry County, New Mexico","49502","*****","*****","null",
"0500000US35011","De Baca County, New Mexico","1995","118","null","null",
"0500000US35013","Doña Ana County, New Mexico","217696","*****","*****","null",
"0500000US35015","Eddy County, New Mexico","57865","*****","*****","null",
"0500000US35017","Grant County, New Mexico","27391","*****","*****","null",
"0500000US35019","Guadalupe County, New Mexico","4336","*****","*****","null",
"0500000US35021","Harding County, New Mexico","432","118","null","null",
"0500000US35023","Hidalgo County, New Mexico","4234","*****","*****","null",
"0500000US35025","Lea County, New Mexico","70359","*****","*****","null",
"0500000US35027","Lincoln County, New Mexico","19640","*****","*****","null",
"0500000US35028","Los Alamos County, New Mexico","18976","*****","*****","null",
"0500000US35029","Luna County, New Mexico","24022","*****","*****","null",
"0500000US35031","McKinley County, New Mexico","71956","*****","*****","null",
"0500000US35033","Mora County, New Mexico","4500","*****","*****","null",
"0500000US35035","Otero County, New Mexico","66804","*****","*****","null",
"0500000US35037","Quay County, New Mexico","8265","*****","*****","null",
"0500000US35039","Rio Arriba County, New Mexico","38962","*****","*****","null",
"0500000US35041","Roosevelt County, New Mexico","18723","*****","*****","null",
"0500000US35043","Sandoval County, New Mexico","144954","*****","*****","null",
"0500000US35045","San Juan County, New Mexico","125608","*****","*****","null",
"0500000US35047","San Miguel County, New Mexico","27546","*****","*****","null",
"0500000US35049","Santa Fe County, New Mexico","150319","*****","*****","null",
"0500000US35051","Sierra County, New Mexico","10988","*****","*****","null",
"0500000US35053","Socorro County, New Mexico","16723","*****","*****","null",
"0500000US35055","Taos County, New Mexico","32759","*****","*****","null",
"0500000US35057","Torrance County, New Mexico","15477","*****","*****","null",
"0500000US35059","Union County, New Mexico","4106","*****","*****","null",
"0500000US35061","Valencia County, New Mexico","76518","*****","*****","null",
"0500000US36001","Albany County, New York","306165","*****","*****","null",
"0500000US36003","Allegany County, New York","46304","*****","*****","null",
"0500000US36005","Bronx County, New York","1427056","*****","*****","null",
"0500000US36007","Broome County, New York","192042","*****","*****","null",
"0500000US36009","Cattaraugus County, New York","76750","*****","*****","null",
"0500000US36011","Cayuga County, New York","76958","*****","*****","null",
"0500000US36013","Chautauqua County, New York","127584","*****","*****","null",
"0500000US36015","Chemung County, New York","84115","*****","*****","null",
"0500000US36017","Chenango County, New York","47527","*****","*****","null",
"0500000US36019","Clinton County, New York","80320","*****","*****","null",
"0500000US36021","Columbia County, New York","60016","*****","*****","null",
"0500000US36023","Cortland County, New York","47618","*****","*****","null",
"0500000US36025","Delaware County, New York","44676","*****","*****","null",
"0500000US36027","Dutchess County, New York","293524","*****","*****","null",
"0500000US36029","Erie County, New York","918873","*****","*****","null",
"0500000US36031","Essex County, New York","37281","*****","*****","null",
"0500000US36033","Franklin County, New York","50389","*****","*****","null",
"0500000US36035","Fulton County, New York","53452","*****","*****","null",
"0500000US36037","Genesee County, New York","57554","*****","*****","null",
"0500000US36039","Greene County, New York","47335","*****","*****","null",
"0500000US36041","Hamilton County, New York","4454","*****","*****","null",
"0500000US36043","Herkimer County, New York","61738","*****","*****","null",
"0500000US36045","Jefferson County, New York","111454","*****","*****","null",
"0500000US36047","Kings County, New York","2576771","*****","*****","null",
"0500000US36049","Lewis County, New York","26456","*****","*****","null",
"0500000US36051","Livingston County, New York","63218","*****","*****","null",
"0500000US36053","Madison County, New York","70990","*****","*****","null",
"0500000US36055","Monroe County, New York","743084","*****","*****","null",
"0500000US36057","Montgomery County, New York","49294","*****","*****","null",
"0500000US36059","Nassau County, New York","1355683","290","null","null",
"0500000US36061","New York County, New York","1629153","*****","*****","null",
"0500000US36063","Niagara County, New York","210145","*****","*****","null",
"0500000US36065","Oneida County, New York","229074","*****","*****","null",
"0500000US36067","Onondaga County, New York","461591","*****","*****","null",
"0500000US36069","Ontario County, New York","109774","54","null","null",
"0500000US36071","Orange County, New York","382077","*****","*****","null",
"0500000US36073","Orleans County, New York","40624","*****","*****","null",
"0500000US36075","Oswego County, New York","117630","*****","*****","null",
"0500000US36077","Otsego County, New York","59593","*****","*****","null",
"0500000US36079","Putnam County, New York","98714","*****","*****","null",
"0500000US36081","Queens County, New York","2270976","233","null","null",
"0500000US36083","Rensselaer County, New York","159013","*****","*****","null",
"0500000US36085","Richmond County, New York","475596","*****","*****","null",
"0500000US36087","Rockland County, New York","325213","*****","*****","null",
"0500000US36089","St. Lawrence County, New York","108352","*****","*****","null",
"0500000US36091","Saratoga County, New York","229313","*****","*****","null",
"0500000US36093","Schenectady County, New York","155086","*****","*****","null",
"0500000US36095","Schoharie County, New York","31189","*****","*****","null",
"0500000US36097","Schuyler County, New York","17845","*****","*****","null",
"0500000US36099","Seneca County, New York","34295","*****","*****","null",
"0500000US36101","Steuben County, New York","95843","*****","*****","null",
"0500000US36103","Suffolk County, New York","1481364","176","null","null",
"0500000US36105","Sullivan County, New York","75329","*****","*****","null",
"0500000US36107","Tioga County, New York","48431","*****","*****","null",
"0500000US36109","Tompkins County, New York","102237","*****","*****","null",
"0500000US36111","Ulster County, New York","178371","*****","*****","null",
"0500000US36113","Warren County, New York","64187","*****","*****","null",
"0500000US36115","Washington County, New York","61304","*****","*****","null",
"0500000US36117","Wayne County, New York","90103","*****","*****","null",
"0500000US36119","Westchester County, New York","968738","*****","*****","null",
"0500000US36121","Wyoming County, New York","40027","*****","*****","null",
"0500000US36123","Yates County, New York","24981","54","null","null",
"0500000US37001","Alamance County, North Carolina","166144","*****","*****","null",
"0500000US37003","Alexander County, North Carolina","37271","*****","*****","null",
"0500000US37005","Alleghany County, North Carolina","11085","*****","*****","null",
"0500000US37007","Anson County, North Carolina","24430","*****","*****","null",
"0500000US37009","Ashe County, North Carolina","27009","48","null","null",
"0500000US37011","Avery County, North Carolina","17510","*****","*****","null",
"0500000US37013","Beaufort County, North Carolina","47160","*****","*****","null",
"0500000US37015","Bertie County, North Carolina","19081","*****","*****","null",
"0500000US37017","Bladen County, North Carolina","33209","*****","*****","null",
"0500000US37019","Brunswick County, North Carolina","137303","*****","*****","null",
"0500000US37021","Buncombe County, North Carolina","259576","*****","*****","null",
"0500000US37023","Burke County, North Carolina","90148","*****","*****","null",
"0500000US37025","Cabarrus County, North Carolina","211605","*****","*****","null",
"0500000US37027","Caldwell County, North Carolina","82056","*****","*****","null",
"0500000US37029","Camden County, North Carolina","10654","*****","*****","null",
"0500000US37031","Carteret County, North Carolina","69301","*****","*****","null",
"0500000US37033","Caswell County, North Carolina","22619","*****","*****","null",
"0500000US37035","Catawba County, North Carolina","158507","*****","*****","null",
"0500000US37037","Chatham County, North Carolina","72853","*****","*****","null",
"0500000US37039","Cherokee County, North Carolina","28413","*****","*****","null",
"0500000US37041","Chowan County, North Carolina","13995","*****","*****","null",
"0500000US37043","Clay County, North Carolina","11150","*****","*****","null",
"0500000US37045","Cleveland County, North Carolina","97765","*****","*****","null",
"0500000US37047","Columbus County, North Carolina","55659","*****","*****","null",
"0500000US37049","Craven County, North Carolina","102290","*****","*****","null",
"0500000US37051","Cumberland County, North Carolina","334562","*****","*****","null",
"0500000US37053","Currituck County, North Carolina","27210","*****","*****","null",
"0500000US37055","Dare County, North Carolina","36698","*****","*****","null",
"0500000US37057","Davidson County, North Carolina","166837","*****","*****","null",
"0500000US37059","Davie County, North Carolina","42543","*****","*****","null",
"0500000US37061","Duplin County, North Carolina","58965","*****","*****","null",
"0500000US37063","Durham County, North Carolina","317665","*****","*****","null",
"0500000US37065","Edgecombe County, North Carolina","52069","*****","*****","null",
"0500000US37067","Forsyth County, North Carolina","378499","*****","*****","null",
"0500000US37069","Franklin County, North Carolina","68027","*****","*****","null",
"0500000US37071","Gaston County, North Carolina","222119","*****","*****","null",
"0500000US37073","Gates County, North Carolina","11519","*****","*****","null",
"0500000US37075","Graham County, North Carolina","8501","*****","*****","null",
"0500000US37077","Granville County, North Carolina","59823","*****","*****","null",
"0500000US37079","Greene County, North Carolina","20987","*****","*****","null",
"0500000US37081","Guilford County, North Carolina","532956","*****","*****","null",
"0500000US37083","Halifax County, North Carolina","50678","*****","*****","null",
"0500000US37085","Harnett County, North Carolina","134328","48","null","null",
"0500000US37087","Haywood County, North Carolina","61862","*****","*****","null",
"0500000US37089","Henderson County, North Carolina","116298","*****","*****","null",
"0500000US37091","Hertford County, North Carolina","23752","*****","*****","null",
"0500000US37093","Hoke County, North Carolina","54590","*****","*****","null",
"0500000US37095","Hyde County, North Carolina","5089","*****","*****","null",
"0500000US37097","Iredell County, North Carolina","178853","*****","*****","null",
"0500000US37099","Jackson County, North Carolina","43435","*****","*****","null",
"0500000US37101","Johnston County, North Carolina","203308","*****","*****","null",
"0500000US37103","Jones County, North Carolina","9453","*****","*****","null",
"0500000US37105","Lee County, North Carolina","61083","*****","*****","null",
"0500000US37107","Lenoir County, North Carolina","56350","*****","*****","null",
"0500000US37109","Lincoln County, North Carolina","84580","*****","*****","null",
"0500000US37111","McDowell County, North Carolina","45402","*****","*****","null",
"0500000US37113","Macon County, North Carolina","35172","*****","*****","null",
"0500000US37115","Madison County, North Carolina","21608","*****","*****","null",
"0500000US37117","Martin County, North Carolina","22644","*****","*****","null",
"0500000US37119","Mecklenburg County, North Carolina","1095170","*****","*****","null",
"0500000US37121","Mitchell County, North Carolina","14959","*****","*****","null",
"0500000US37123","Montgomery County, North Carolina","27223","*****","*****","null",
"0500000US37125","Moore County, North Carolina","99263","*****","*****","null",
"0500000US37127","Nash County, North Carolina","94287","*****","*****","null",
"0500000US37129","New Hanover County, North Carolina","231448","*****","*****","null",
"0500000US37131","Northampton County, North Carolina","19672","*****","*****","null",
"0500000US37133","Onslow County, North Carolina","198377","*****","*****","null",
"0500000US37135","Orange County, North Carolina","146354","*****","*****","null",
"0500000US37137","Pamlico County, North Carolina","12673","*****","*****","null",
"0500000US37139","Pasquotank County, North Carolina","39775","*****","*****","null",
"0500000US37141","Pender County, North Carolina","61891","*****","*****","null",
"0500000US37143","Perquimans County, North Carolina","13513","*****","*****","null",
"0500000US37145","Person County, North Carolina","39561","*****","*****","null",
"0500000US37147","Pitt County, North Carolina","179961","*****","*****","null",
"0500000US37149","Polk County, North Carolina","20682","*****","*****","null",
"0500000US37151","Randolph County, North Carolina","143460","*****","*****","null",
"0500000US37153","Richmond County, North Carolina","44759","*****","*****","null",
"0500000US37155","Robeson County, North Carolina","131656","*****","*****","null",
"0500000US37157","Rockingham County, North Carolina","91051","*****","*****","null",
"0500000US37159","Rowan County, North Carolina","140978","*****","*****","null",
"0500000US37161","Rutherford County, North Carolina","66741","*****","*****","null",
"0500000US37163","Sampson County, North Carolina","63284","*****","*****","null",
"0500000US37165","Scotland County, North Carolina","34921","*****","*****","null",
"0500000US37167","Stanly County, North Carolina","62050","*****","*****","null",
"0500000US37169","Stokes County, North Carolina","45688","*****","*****","null",
"0500000US37171","Surry County, North Carolina","71904","*****","*****","null",
"0500000US37173","Swain County, North Carolina","14241","*****","*****","null",
"0500000US37175","Transylvania County, North Carolina","34039","*****","*****","null",
"0500000US37177","Tyrrell County, North Carolina","3978","*****","*****","null",
"0500000US37179","Union County, North Carolina","235767","*****","*****","null",
"0500000US37181","Vance County, North Carolina","44614","*****","*****","null",
"0500000US37183","Wake County, North Carolina","1091662","48","null","null",
"0500000US37185","Warren County, North Carolina","19746","*****","*****","null",
"0500000US37187","Washington County, North Carolina","11788","*****","*****","null",
"0500000US37189","Watauga County, North Carolina","55669","*****","*****","null",
"0500000US37191","Wayne County, North Carolina","123785","*****","*****","null",
"0500000US37193","Wilkes County, North Carolina","68341","48","null","null",
"0500000US37195","Wilson County, North Carolina","81579","*****","*****","null",
"0500000US37197","Yadkin County, North Carolina","37589","*****","*****","null",
"0500000US37199","Yancey County, North Carolina","17870","*****","*****","null",
"0500000US38001","Adams County, North Dakota","2271","*****","*****","null",
"0500000US38003","Barnes County, North Dakota","10592","*****","*****","null",
"0500000US38005","Benson County, North Dakota","6860","*****","*****","null",
"0500000US38007","Billings County, North Dakota","886","115","null","null",
"0500000US38009","Bottineau County, North Dakota","6418","*****","*****","null",
"0500000US38011","Bowman County, North Dakota","3091","*****","*****","null",
"0500000US38013","Burke County, North Dakota","2142","*****","*****","null",
"0500000US38015","Burleigh County, North Dakota","95509","*****","*****","null",
"0500000US38017","Cass County, North Dakota","179937","*****","*****","null",
"0500000US38019","Cavalier County, North Dakota","3769","*****","*****","null",
"0500000US38021","Dickey County, North Dakota","4857","*****","*****","null",
"0500000US38023","Divide County, North Dakota","2289","*****","*****","null",
"0500000US38025","Dunn County, North Dakota","4362","*****","*****","null",
"0500000US38027","Eddy County, North Dakota","2262","*****","*****","null",
"0500000US38029","Emmons County, North Dakota","3262","*****","*****","null",
"0500000US38031","Foster County, North Dakota","3231","*****","*****","null",
"0500000US38033","Golden Valley County, North Dakota","1796","128","null","null",
"0500000US38035","Grand Forks County, North Dakota","70243","*****","*****","null",
"0500000US38037","Grant County, North Dakota","2318","*****","*****","null",
"0500000US38039","Griggs County, North Dakota","2314","145","null","null",
"0500000US38041","Hettinger County, North Dakota","2510","*****","*****","null",
"0500000US38043","Kidder County, North Dakota","2468","*****","*****","null",
"0500000US38045","LaMoure County, North Dakota","4225","129","null","null",
"0500000US38047","Logan County, North Dakota","1743","129","null","null",
"0500000US38049","McHenry County, North Dakota","5825","*****","*****","null",
"0500000US38051","McIntosh County, North Dakota","2535","*****","*****","null",
"0500000US38053","McKenzie County, North Dakota","13836","*****","*****","null",
"0500000US38055","McLean County, North Dakota","9531","*****","*****","null",
"0500000US38057","Mercer County, North Dakota","8359","*****","*****","null",
"0500000US38059","Morton County, North Dakota","31118","*****","*****","null",
"0500000US38061","Mountrail County, North Dakota","10348","*****","*****","null",
"0500000US38063","Nelson County, North Dakota","2864","*****","*****","null",
"0500000US38065","Oliver County, North Dakota","1962","87","null","null",
"0500000US38067","Pembina County, North Dakota","6850","*****","*****","null",
